timestamp,load,wind,pv
2024-01-24 06:00:00,45.79,11.18,-0.22
2024-01-24 07:00:00,41.79,7.18,10.29
2024-01-24 08:00:00,39.42,12.72,21.27
2024-01-24 09:00:00,38.07,4.14,29.0
2024-01-24 10:00:00,36.32,14.63,34.64
2024-01-24 11:00:00,46.52,13.37,37.74
2024-01-24 12:00:00,45.8,6.53,40.22
2024-01-24 13:00:00,54.38,6.39,38.9
2024-01-24 14:00:00,58.43,23.55,35.43
2024-01-24 15:00:00,60.66,10.33,28.62
2024-01-24 16:00:00,65.96,20.63,21.6
2024-01-24 17:00:00,71.73,21.33,10.57
2024-01-24 18:00:00,77.86,22.03,2.25
2024-01-24 19:00:00,70.34,18.48,0.0
2024-01-24 20:00:00,77.79,19.88,0.0
2024-01-24 21:00:00,79.36,18.64,0.0
2024-01-24 22:00:00,74.07,29.73,0.0
2024-01-24 23:00:00,75.93,20.6,0.0
2024-01-25 00:00:00,72.04,28.38,0.0
2024-01-25 01:00:00,68.98,20.77,0.0
2024-01-25 02:00:00,62.34,24.04,0.0
2024-01-25 03:00:00,58.29,27.14,0.0
2024-01-25 04:00:00,43.18,29.28,0.0
2024-01-25 05:00:00,40.51,28.99,0.0
2024-01-25 06:00:00,42.5,23.57,-0.4
2024-01-25 07:00:00,37.33,30.64,9.51
2024-01-25 08:00:00,43.87,30.35,20.71
2024-01-25 09:00:00,44.5,36.91,26.92
2024-01-25 10:00:00,42.15,37.38,34.88
2024-01-25 11:00:00,43.82,34.78,39.44
2024-01-25 12:00:00,57.24,41.74,39.7
2024-01-25 13:00:00,56.76,42.68,37.46
2024-01-25 14:00:00,56.82,40.54,32.41
2024-01-25 15:00:00,68.38,35.29,28.34
2024-01-25 16:00:00,74.75,33.54,20.71
2024-01-25 17:00:00,76.34,34.16,9.11
2024-01-25 18:00:00,74.17,31.11,-2.2
2024-01-25 19:00:00,82.99,31.47,0.0
2024-01-25 20:00:00,78.35,31.01,0.0
2024-01-25 21:00:00,81.92,36.6,0.0
2024-01-25 22:00:00,78.79,35.75,0.0
2024-01-25 23:00:00,70.63,31.01,0.0
2024-01-26 00:00:00,72.51,35.11,0.0
2024-01-26 01:00:00,67.5,19.02,0.0
2024-01-26 02:00:00,63.33,31.72,0.0
2024-01-26 03:00:00,61.34,30.93,0.0
2024-01-26 04:00:00,50.08,36.02,0.0
2024-01-26 05:00:00,43.23,36.25,0.0
2024-01-26 06:00:00,40.74,34.97,1.29
2024-01-26 07:00:00,42.17,29.02,9.63
2024-01-26 08:00:00,40.9,26.35,17.97
2024-01-26 09:00:00,43.5,34.5,27.02
2024-01-26 10:00:00,40.79,21.35,34.96
2024-01-26 11:00:00,47.31,31.73,39.1
2024-01-26 12:00:00,54.06,26.04,41.25
2024-01-26 13:00:00,51.15,17.43,39.96
2024-01-26 14:00:00,58.68,25.13,35.38
2024-01-26 15:00:00,69.96,13.44,28.28
2024-01-26 16:00:00,69.17,19.14,20.17
2024-01-26 17:00:00,78.38,12.75,10.11
2024-01-26 18:00:00,78.72,27.5,-1.15
2024-01-26 19:00:00,80.13,11.1,0.0
2024-01-26 20:00:00,83.24,29.13,0.0
2024-01-26 21:00:00,73.31,21.03,0.0
2024-01-26 22:00:00,78.77,16.69,0.0
2024-01-26 23:00:00,75.17,17.63,0.0
2024-01-27 00:00:00,67.92,21.66,0.0
2024-01-27 01:00:00,61.13,23.92,0.0
2024-01-27 02:00:00,64.58,7.79,0.0
2024-01-27 03:00:00,54.81,20.51,0.0
2024-01-27 04:00:00,48.53,12.37,0.0
2024-01-27 05:00:00,44.65,18.88,0.0
2024-01-27 06:00:00,40.86,15.7,-0.01
2024-01-27 07:00:00,40.06,6.34,9.49
2024-01-27 08:00:00,35.45,4.58,18.82
2024-01-27 09:00:00,38.5,13.68,28.58
2024-01-27 10:00:00,40.2,8.76,33.62
2024-01-27 11:00:00,41.69,17.7,37.4
2024-01-27 12:00:00,45.79,11.52,40.02
2024-01-27 13:00:00,62.11,16.14,36.84
2024-01-27 14:00:00,59.0,17.38,33.87
2024-01-27 15:00:00,65.64,18.65,27.22
2024-01-27 16:00:00,71.17,14.24,21.31
2024-01-27 17:00:00,78.55,8.24,10.16
2024-01-27 18:00:00,78.89,14.59,-0.08
2024-01-27 19:00:00,82.12,17.57,0.0
2024-01-27 20:00:00,83.05,20.48,0.0
2024-01-27 21:00:00,81.57,25.29,0.0
2024-01-27 22:00:00,78.74,17.76,0.0
2024-01-27 23:00:00,76.9,24.06,0.0
2024-01-28 00:00:00,76.01,27.39,0.0
2024-01-28 01:00:00,67.43,22.22,0.0
2024-01-28 02:00:00,58.78,27.57,0.0
2024-01-28 03:00:00,51.31,22.25,0.0
2024-01-28 04:00:00,49.67,28.71,0.0
2024-01-28 05:00:00,46.46,35.66,0.0
2024-01-28 06:00:00,41.48,30.28,0.68
2024-01-28 07:00:00,40.1,21.54,10.61
2024-01-28 08:00:00,40.2,28.06,19.36
2024-01-28 09:00:00,35.02,24.1,27.84
2024-01-28 10:00:00,45.29,25.78,34.4
2024-01-28 11:00:00,43.84,31.86,39.39
2024-01-28 12:00:00,49.16,34.75,39.63
2024-01-28 13:00:00,49.72,33.09,38.59
2024-01-28 14:00:00,68.86,34.0,34.43
2024-01-28 15:00:00,68.14,37.86,28.13
2024-01-28 16:00:00,67.38,33.68,21.56
2024-01-28 17:00:00,75.27,35.43,11.49
2024-01-28 18:00:00,77.32,40.41,0.59
2024-01-28 19:00:00,76.05,37.86,0.0
2024-01-28 20:00:00,77.16,33.09,0.0
2024-01-28 21:00:00,77.37,42.67,0.0
2024-01-28 22:00:00,82.11,49.3,0.0
2024-01-28 23:00:00,73.97,31.67,0.0
2024-01-29 00:00:00,67.09,43.43,0.0
2024-01-29 01:00:00,60.56,33.24,0.0
2024-01-29 02:00:00,58.3,42.94,0.0
2024-01-29 03:00:00,51.78,38.99,0.0
2024-01-29 04:00:00,53.94,31.88,0.0
2024-01-29 05:00:00,47.25,24.19,0.0
2024-01-29 06:00:00,42.41,18.1,-0.22
2024-01-29 07:00:00,41.93,21.6,10.71
2024-01-29 08:00:00,35.76,26.46,19.25
2024-01-29 09:00:00,39.76,23.07,27.33
2024-01-29 10:00:00,43.6,26.55,34.17
2024-01-29 11:00:00,45.17,25.27,39.09
2024-01-29 12:00:00,52.58,29.45,40.1
2024-01-29 13:00:00,58.56,28.56,37.18
2024-01-29 14:00:00,65.35,22.76,33.67
2024-01-29 15:00:00,64.1,24.49,28.73
2024-01-29 16:00:00,67.99,16.61,21.31
2024-01-29 17:00:00,73.73,29.7,11.38
2024-01-29 18:00:00,75.78,20.1,0.78
2024-01-29 19:00:00,74.57,13.34,0.0
2024-01-29 20:00:00,76.39,14.77,0.0
2024-01-29 21:00:00,78.07,16.65,0.0
2024-01-29 22:00:00,81.15,17.92,0.0
2024-01-29 23:00:00,82.1,13.95,0.0
2024-01-30 00:00:00,72.37,16.68,0.0
2024-01-30 01:00:00,69.7,12.23,0.0
2024-01-30 02:00:00,62.54,21.87,0.0
2024-01-30 03:00:00,52.66,13.03,0.0
2024-01-30 04:00:00,51.51,11.01,0.0
2024-01-30 05:00:00,43.23,22.21,0.0
2024-01-30 06:00:00,41.99,10.46,1.73
2024-01-30 07:00:00,40.06,12.02,11.15
2024-01-30 08:00:00,37.3,14.55,19.28
2024-01-30 09:00:00,38.68,2.12,28.37
2024-01-30 10:00:00,41.01,11.16,34.46
2024-01-30 11:00:00,42.88,14.48,37.75
2024-01-30 12:00:00,54.46,13.23,38.6
2024-01-30 13:00:00,57.75,14.7,38.97
2024-01-30 14:00:00,58.65,15.3,34.65
2024-01-30 15:00:00,58.62,6.77,27.57
2024-01-30 16:00:00,73.87,13.35,20.82
2024-01-30 17:00:00,76.56,15.0,12.8
2024-01-30 18:00:00,81.22,17.82,0.36
2024-01-30 19:00:00,76.0,17.15,0.0
2024-01-30 20:00:00,78.82,9.32,0.0
2024-01-30 21:00:00,80.91,20.29,0.0
2024-01-30 22:00:00,78.7,20.82,0.0
2024-01-30 23:00:00,83.14,15.67,0.0
2024-01-31 00:00:00,67.2,28.53,0.0
2024-01-31 01:00:00,72.25,21.08,0.0
2024-01-31 02:00:00,65.49,22.5,0.0
2024-01-31 03:00:00,58.7,28.48,0.0
2024-01-31 04:00:00,56.69,38.01,0.0
2024-01-31 05:00:00,43.91,44.75,0.0
2024-01-31 06:00:00,39.31,40.04,-0.31
2024-01-31 07:00:00,38.48,32.54,9.71
2024-01-31 08:00:00,41.36,28.98,20.39
2024-01-31 09:00:00,41.27,41.01,28.92
2024-01-31 10:00:00,43.66,34.33,33.39
2024-01-31 11:00:00,44.0,26.45,39.96
2024-01-31 12:00:00,51.68,41.75,38.93
2024-01-31 13:00:00,57.14,38.4,38.86
2024-01-31 14:00:00,58.99,36.03,35.32
2024-01-31 15:00:00,67.37,24.19,28.34
2024-01-31 16:00:00,68.46,44.08,21.52
2024-01-31 17:00:00,74.46,35.28,10.23
2024-01-31 18:00:00,79.21,32.1,0.58
2024-01-31 19:00:00,81.3,43.12,0.0
2024-01-31 20:00:00,77.14,35.88,0.0
2024-01-31 21:00:00,80.71,40.2,0.0
2024-01-31 22:00:00,76.06,33.63,0.0
2024-01-31 23:00:00,72.75,37.8,0.0
2024-02-01 00:00:00,71.29,35.3,0.0
2024-02-01 01:00:00,61.08,29.38,0.0
2024-02-01 02:00:00,61.91,28.09,0.0
2024-02-01 03:00:00,55.5,31.68,0.0
2024-02-01 04:00:00,48.19,32.85,0.0
2024-02-01 05:00:00,50.89,33.33,0.0
2024-02-01 06:00:00,41.79,33.56,-1.47
2024-02-01 07:00:00,44.09,35.9,10.96
2024-02-01 08:00:00,41.43,28.88,18.7
2024-02-01 09:00:00,42.26,25.64,29.01
2024-02-01 10:00:00,42.49,33.44,35.01
2024-02-01 11:00:00,48.87,28.03,39.28
2024-02-01 12:00:00,46.92,24.54,38.9
2024-02-01 13:00:00,57.95,26.76,39.03
2024-02-01 14:00:00,55.5,28.52,33.18
2024-02-01 15:00:00,65.07,26.31,26.97
2024-02-01 16:00:00,70.77,27.15,22.95
2024-02-01 17:00:00,75.18,21.09,10.2
2024-02-01 18:00:00,77.01,23.64,-1.44
2024-02-01 19:00:00,80.14,4.34,0.0
2024-02-01 20:00:00,78.09,13.14,0.0
2024-02-01 21:00:00,82.26,16.29,0.0
2024-02-01 22:00:00,81.78,7.85,0.0
2024-02-01 23:00:00,70.91,20.51,0.0
2024-02-02 00:00:00,68.03,9.31,0.0
2024-02-02 01:00:00,63.6,10.33,0.0
2024-02-02 02:00:00,61.62,19.31,0.0
2024-02-02 03:00:00,50.06,11.96,0.0
2024-02-02 04:00:00,50.04,13.59,0.0
2024-02-02 05:00:00,48.36,13.64,0.0
2024-02-02 06:00:00,40.94,3.88,-1.11
2024-02-02 07:00:00,39.57,17.65,10.37
2024-02-02 08:00:00,38.87,12.8,22.32
2024-02-02 09:00:00,39.23,8.56,28.66
2024-02-02 10:00:00,43.31,17.1,32.58
2024-02-02 11:00:00,46.06,14.9,38.85
2024-02-02 12:00:00,46.18,22.44,39.1
2024-02-02 13:00:00,56.31,17.28,38.04
2024-02-02 14:00:00,61.22,21.36,36.6
2024-02-02 15:00:00,66.41,25.43,27.84
2024-02-02 16:00:00,69.7,11.19,19.13
2024-02-02 17:00:00,71.55,21.94,9.99
2024-02-02 18:00:00,80.06,19.76,1.15
2024-02-02 19:00:00,81.81,31.23,0.0
2024-02-02 20:00:00,82.73,28.91,0.0
2024-02-02 21:00:00,74.79,18.19,0.0
2024-02-02 22:00:00,75.07,9.53,0.0
2024-02-02 23:00:00,74.36,30.92,0.0
2024-02-03 00:00:00,68.39,25.98,0.0
2024-02-03 01:00:00,62.61,23.59,0.0
2024-02-03 02:00:00,60.86,21.1,0.0
2024-02-03 03:00:00,58.35,18.51,0.0
2024-02-03 04:00:00,50.97,26.65,0.0
2024-02-03 05:00:00,50.33,33.88,0.0
2024-02-03 06:00:00,36.43,25.99,-2.42
2024-02-03 07:00:00,39.17,32.03,10.16
2024-02-03 08:00:00,42.02,23.71,18.63
2024-02-03 09:00:00,41.44,32.97,27.92
2024-02-03 10:00:00,40.75,41.63,34.47
2024-02-03 11:00:00,40.99,38.04,37.41
2024-02-03 12:00:00,54.7,29.08,39.79
2024-02-03 13:00:00,48.82,29.63,38.9
2024-02-03 14:00:00,66.53,37.41,36.98
2024-02-03 15:00:00,66.63,42.3,28.17
2024-02-03 16:00:00,69.99,43.62,20.06
2024-02-03 17:00:00,76.02,28.77,12.48
2024-02-03 18:00:00,75.65,41.21,-0.9
2024-02-03 19:00:00,77.84,39.97,0.0
2024-02-03 20:00:00,76.49,36.35,0.0
2024-02-03 21:00:00,86.21,44.78,0.0
2024-02-03 22:00:00,71.68,38.1,0.0
2024-02-03 23:00:00,76.62,33.41,0.0
2024-02-04 00:00:00,66.69,38.7,0.0
2024-02-04 01:00:00,65.48,37.59,0.0
2024-02-04 02:00:00,59.53,45.85,0.0
2024-02-04 03:00:00,52.08,31.01,0.0
2024-02-04 04:00:00,51.54,36.37,0.0
2024-02-04 05:00:00,41.72,38.37,0.0
2024-02-04 06:00:00,38.31,29.46,0.01
2024-02-04 07:00:00,38.56,18.34,11.49
2024-02-04 08:00:00,37.81,33.48,19.1
2024-02-04 09:00:00,45.33,35.08,29.06
2024-02-04 10:00:00,36.01,20.17,34.8
2024-02-04 11:00:00,44.73,26.52,38.88
2024-02-04 12:00:00,54.13,20.82,38.02
2024-02-04 13:00:00,50.38,28.98,37.0
2024-02-04 14:00:00,60.55,28.84,36.2
2024-02-04 15:00:00,65.38,26.85,27.31
2024-02-04 16:00:00,67.93,15.14,18.8
2024-02-04 17:00:00,74.51,20.19,11.62
2024-02-04 18:00:00,80.99,16.87,0.09
2024-02-04 19:00:00,87.48,27.22,0.0
2024-02-04 20:00:00,80.59,13.13,0.0
2024-02-04 21:00:00,74.49,18.52,0.0
2024-02-04 22:00:00,76.55,18.14,0.0
2024-02-04 23:00:00,75.11,17.35,0.0
2024-02-05 00:00:00,73.43,16.18,0.0
2024-02-05 01:00:00,63.01,10.27,0.0
2024-02-05 02:00:00,61.75,8.36,0.0
2024-02-05 03:00:00,56.98,16.98,0.0
2024-02-05 04:00:00,49.87,9.28,0.0
2024-02-05 05:00:00,40.53,7.43,0.0
2024-02-05 06:00:00,37.8,10.79,0.03
2024-02-05 07:00:00,37.92,13.69,11.23
2024-02-05 08:00:00,40.14,18.36,20.56
2024-02-05 09:00:00,35.87,4.36,28.99
2024-02-05 10:00:00,40.3,17.18,35.65
2024-02-05 11:00:00,47.85,21.19,38.82
2024-02-05 12:00:00,45.38,14.84,39.69
2024-02-05 13:00:00,60.93,20.36,39.66
2024-02-05 14:00:00,57.72,18.17,36.89
2024-02-05 15:00:00,62.16,9.38,30.63
2024-02-05 16:00:00,67.39,12.38,19.77
2024-02-05 17:00:00,75.72,18.68,10.63
2024-02-05 18:00:00,83.0,25.83,-1.63
2024-02-05 19:00:00,76.84,27.24,0.0
2024-02-05 20:00:00,85.72,32.4,0.0
2024-02-05 21:00:00,78.75,16.08,0.0
2024-02-05 22:00:00,78.3,22.65,0.0
2024-02-05 23:00:00,68.85,27.63,0.0
2024-02-06 00:00:00,67.23,32.21,0.0
2024-02-06 01:00:00,68.07,24.64,0.0
2024-02-06 02:00:00,60.11,25.87,0.0
2024-02-06 03:00:00,53.45,43.6,0.0
2024-02-06 04:00:00,47.19,29.38,0.0
2024-02-06 05:00:00,48.83,28.15,0.0
2024-02-06 06:00:00,40.79,36.96,-1.33
2024-02-06 07:00:00,42.82,24.34,10.82
2024-02-06 08:00:00,41.51,31.02,20.29
2024-02-06 09:00:00,36.55,29.13,28.23
2024-02-06 10:00:00,42.92,32.5,34.7
2024-02-06 11:00:00,48.5,37.48,38.57
2024-02-06 12:00:00,51.26,30.57,41.01
2024-02-06 13:00:00,53.79,36.64,39.56
2024-02-06 14:00:00,63.38,34.05,35.39
2024-02-06 15:00:00,67.82,41.37,28.03
2024-02-06 16:00:00,75.56,48.27,21.09
2024-02-06 17:00:00,69.49,35.62,9.8
2024-02-06 18:00:00,76.12,35.16,0.37
2024-02-06 19:00:00,82.64,41.88,0.0
2024-02-06 20:00:00,81.24,31.76,0.0
2024-02-06 21:00:00,80.96,39.96,0.0
2024-02-06 22:00:00,78.38,36.43,0.0
2024-02-06 23:00:00,78.34,33.13,0.0
2024-02-07 00:00:00,68.9,38.73,0.0
2024-02-07 01:00:00,66.77,39.09,0.0
2024-02-07 02:00:00,59.15,27.62,0.0
2024-02-07 03:00:00,51.11,31.32,0.0
2024-02-07 04:00:00,52.38,36.67,0.0
2024-02-07 05:00:00,40.41,34.55,0.0
2024-02-07 06:00:00,42.42,41.95,-1.04
2024-02-07 07:00:00,41.47,42.91,11.18
2024-02-07 08:00:00,38.26,36.55,19.6
2024-02-07 09:00:00,36.76,28.34,28.36
2024-02-07 10:00:00,45.59,22.52,35.05
2024-02-07 11:00:00,48.77,20.79,39.48
2024-02-07 12:00:00,47.94,19.25,39.47
2024-02-07 13:00:00,58.02,22.56,38.31
2024-02-07 14:00:00,56.89,30.34,34.25
2024-02-07 15:00:00,67.42,16.95,26.67
2024-02-07 16:00:00,71.91,18.13,19.5
2024-02-07 17:00:00,71.56,20.41,9.02
2024-02-07 18:00:00,76.18,18.67,1.14
2024-02-07 19:00:00,76.42,21.59,0.0
2024-02-07 20:00:00,84.04,13.61,0.0
2024-02-07 21:00:00,74.21,14.12,0.0
2024-02-07 22:00:00,73.27,24.02,0.0
2024-02-07 23:00:00,69.98,13.53,0.0
2024-02-08 00:00:00,74.42,18.96,0.0
2024-02-08 01:00:00,63.64,10.21,0.0
2024-02-08 02:00:00,59.46,12.52,0.0
2024-02-08 03:00:00,59.31,12.64,0.0
2024-02-08 04:00:00,45.95,18.11,0.0
2024-02-08 05:00:00,48.97,11.91,0.0
2024-02-08 06:00:00,45.0,6.97,0.05
2024-02-08 07:00:00,40.44,9.87,9.21
2024-02-08 08:00:00,37.18,14.11,20.33
2024-02-08 09:00:00,36.72,13.4,27.36
2024-02-08 10:00:00,44.07,2.69,34.71
2024-02-08 11:00:00,49.72,22.04,40.41
2024-02-08 12:00:00,51.63,11.34,40.67
2024-02-08 13:00:00,55.39,15.78,37.51
2024-02-08 14:00:00,55.71,14.03,35.23
2024-02-08 15:00:00,67.48,14.22,28.47
2024-02-08 16:00:00,72.53,15.96,18.83
2024-02-08 17:00:00,72.53,17.74,11.1
2024-02-08 18:00:00,78.13,7.27,0.53
2024-02-08 19:00:00,76.54,20.51,0.0
2024-02-08 20:00:00,83.04,23.76,0.0
2024-02-08 21:00:00,83.25,20.79,0.0
2024-02-08 22:00:00,77.62,20.42,0.0
2024-02-08 23:00:00,72.84,19.8,0.0
2024-02-09 00:00:00,68.37,24.05,0.0
2024-02-09 01:00:00,63.22,26.18,0.0
2024-02-09 02:00:00,54.54,29.22,0.0
2024-02-09 03:00:00,55.36,30.34,0.0
2024-02-09 04:00:00,48.61,26.56,0.0
2024-02-09 05:00:00,48.8,29.3,0.0
2024-02-09 06:00:00,48.64,29.76,-1.41
2024-02-09 07:00:00,37.3,27.93,9.57
2024-02-09 08:00:00,38.56,26.99,20.78
2024-02-09 09:00:00,42.51,31.46,26.84
2024-02-09 10:00:00,46.64,35.55,35.1
2024-02-09 11:00:00,47.75,37.97,39.21
2024-02-09 12:00:00,54.21,35.04,38.96
2024-02-09 13:00:00,56.74,38.67,39.39
2024-02-09 14:00:00,63.92,29.53,34.14
2024-02-09 15:00:00,68.99,33.85,28.28
2024-02-09 16:00:00,70.11,41.85,19.57
2024-02-09 17:00:00,76.81,39.66,10.66
2024-02-09 18:00:00,77.42,25.18,1.03
2024-02-09 19:00:00,75.81,36.75,0.0
2024-02-09 20:00:00,78.76,32.07,0.0
2024-02-09 21:00:00,81.18,31.7,0.0
2024-02-09 22:00:00,77.97,36.9,0.0
2024-02-09 23:00:00,74.32,31.73,0.0
2024-02-10 00:00:00,69.42,41.53,0.0
2024-02-10 01:00:00,66.81,39.64,0.0
2024-02-10 02:00:00,59.76,25.68,0.0
2024-02-10 03:00:00,53.42,32.73,0.0
2024-02-10 04:00:00,53.9,38.39,0.0
2024-02-10 05:00:00,47.13,27.6,0.0
2024-02-10 06:00:00,43.06,29.78,-0.26
2024-02-10 07:00:00,36.98,29.92,10.82
2024-02-10 08:00:00,42.41,23.47,18.54
2024-02-10 09:00:00,51.62,29.54,27.4
2024-02-10 10:00:00,43.99,35.72,33.66
2024-02-10 11:00:00,45.66,35.14,38.79
2024-02-10 12:00:00,47.63,23.27,39.51
2024-02-10 13:00:00,50.71,26.32,38.91
2024-02-10 14:00:00,60.55,27.24,35.3
2024-02-10 15:00:00,66.19,28.0,28.04
2024-02-10 16:00:00,67.91,19.93,21.4
2024-02-10 17:00:00,76.44,8.6,12.18
2024-02-10 18:00:00,76.74,27.54,-0.4
2024-02-10 19:00:00,78.1,31.76,0.0
2024-02-10 20:00:00,75.42,19.03,0.0
2024-02-10 21:00:00,78.16,19.04,0.0
2024-02-10 22:00:00,75.63,13.55,0.0
2024-02-10 23:00:00,68.67,15.71,0.0
2024-02-11 00:00:00,65.51,8.06,0.0
2024-02-11 01:00:00,65.44,13.52,0.0
2024-02-11 02:00:00,63.08,6.96,0.0
2024-02-11 03:00:00,56.09,15.02,0.0
2024-02-11 04:00:00,49.09,9.16,0.0
2024-02-11 05:00:00,45.62,17.47,0.0
2024-02-11 06:00:00,41.56,11.63,0.85
2024-02-11 07:00:00,45.86,12.17,10.38
2024-02-11 08:00:00,35.17,15.09,18.57
2024-02-11 09:00:00,40.0,9.99,28.57
2024-02-11 10:00:00,42.23,15.2,34.02
2024-02-11 11:00:00,45.2,10.68,40.5
2024-02-11 12:00:00,53.36,12.28,38.95
2024-02-11 13:00:00,52.3,17.36,39.9
2024-02-11 14:00:00,60.41,10.39,34.88
2024-02-11 15:00:00,69.39,16.34,29.67
2024-02-11 16:00:00,70.04,16.41,20.65
2024-02-11 17:00:00,73.54,16.39,9.86
2024-02-11 18:00:00,75.89,17.36,0.73
2024-02-11 19:00:00,78.03,16.79,0.0
2024-02-11 20:00:00,75.5,28.7,0.0
2024-02-11 21:00:00,80.84,26.23,0.0
2024-02-11 22:00:00,75.73,30.2,0.0
2024-02-11 23:00:00,74.58,31.22,0.0
2024-02-12 00:00:00,69.96,24.78,0.0
2024-02-12 01:00:00,63.59,26.43,0.0
2024-02-12 02:00:00,60.67,34.55,0.0
2024-02-12 03:00:00,59.44,28.56,0.0
2024-02-12 04:00:00,53.66,15.52,0.0
2024-02-12 05:00:00,44.45,31.32,0.0
2024-02-12 06:00:00,45.34,30.72,0.42
2024-02-12 07:00:00,39.3,41.39,9.55
2024-02-12 08:00:00,43.37,32.77,21.31
2024-02-12 09:00:00,39.08,33.36,28.84
2024-02-12 10:00:00,42.3,31.03,34.62
2024-02-12 11:00:00,43.24,27.9,38.39
2024-02-12 12:00:00,51.79,31.54,40.84
2024-02-12 13:00:00,49.34,37.07,39.03
2024-02-12 14:00:00,60.06,26.69,33.31
2024-02-12 15:00:00,70.31,39.11,28.07
2024-02-12 16:00:00,69.79,30.43,20.41
2024-02-12 17:00:00,72.81,31.52,9.0
2024-02-12 18:00:00,75.19,34.69,-1.81
2024-02-12 19:00:00,77.19,31.02,0.0
2024-02-12 20:00:00,79.6,36.76,0.0
2024-02-12 21:00:00,76.81,46.65,0.0
2024-02-12 22:00:00,79.48,41.88,0.0
2024-02-12 23:00:00,73.16,40.34,0.0
2024-02-13 00:00:00,72.3,30.3,0.0
2024-02-13 01:00:00,63.13,49.41,0.0
2024-02-13 02:00:00,58.77,36.63,0.0
2024-02-13 03:00:00,54.18,37.64,0.0
2024-02-13 04:00:00,47.02,27.69,0.0
2024-02-13 05:00:00,49.26,32.88,0.0
2024-02-13 06:00:00,35.25,30.09,0.02
2024-02-13 07:00:00,42.81,31.78,10.67
2024-02-13 08:00:00,40.26,23.34,20.29
2024-02-13 09:00:00,38.24,21.4,27.43
2024-02-13 10:00:00,45.04,30.15,35.72
2024-02-13 11:00:00,44.05,23.85,38.1
2024-02-13 12:00:00,53.34,33.69,40.53
2024-02-13 13:00:00,51.91,17.65,38.41
2024-02-13 14:00:00,55.75,21.24,34.49
2024-02-13 15:00:00,63.64,22.88,26.75
2024-02-13 16:00:00,69.15,23.65,20.91
2024-02-13 17:00:00,70.21,16.93,10.75
2024-02-13 18:00:00,81.92,16.48,-0.03
2024-02-13 19:00:00,78.1,10.61,0.0
2024-02-13 20:00:00,83.82,27.88,0.0
2024-02-13 21:00:00,74.13,15.26,0.0
2024-02-13 22:00:00,76.99,12.84,0.0
2024-02-13 23:00:00,77.79,21.41,0.0
2024-02-14 00:00:00,69.26,24.96,0.0
2024-02-14 01:00:00,65.27,12.91,0.0
2024-02-14 02:00:00,60.84,9.99,0.0
2024-02-14 03:00:00,59.18,16.49,0.0
2024-02-14 04:00:00,48.94,12.25,0.0
2024-02-14 05:00:00,43.13,14.36,0.0
2024-02-14 06:00:00,38.8,10.41,0.0
2024-02-14 07:00:00,42.38,16.98,11.4
2024-02-14 08:00:00,39.63,11.68,19.29
2024-02-14 09:00:00,40.63,10.57,28.77
2024-02-14 10:00:00,39.78,20.52,34.81
2024-02-14 11:00:00,51.47,9.17,39.43
2024-02-14 12:00:00,54.23,10.75,39.15
2024-02-14 13:00:00,56.11,19.18,37.26
2024-02-14 14:00:00,59.84,11.69,35.04
2024-02-14 15:00:00,67.72,14.7,28.8
2024-02-14 16:00:00,72.84,19.1,17.34
2024-02-14 17:00:00,73.82,19.0,9.56
2024-02-14 18:00:00,78.82,18.4,-0.74
2024-02-14 19:00:00,79.19,21.89,0.0
2024-02-14 20:00:00,83.68,18.58,0.0
2024-02-14 21:00:00,83.27,15.37,0.0
2024-02-14 22:00:00,78.22,14.32,0.0
2024-02-14 23:00:00,74.36,27.57,0.0
2024-02-15 00:00:00,76.07,25.25,0.0
2024-02-15 01:00:00,62.93,31.18,0.0
2024-02-15 02:00:00,60.12,27.58,0.0
2024-02-15 03:00:00,57.57,33.57,0.0
2024-02-15 04:00:00,44.8,29.36,0.0
2024-02-15 05:00:00,45.81,24.72,0.0
2024-02-15 06:00:00,37.81,28.68,-0.07
2024-02-15 07:00:00,38.51,30.13,10.22
2024-02-15 08:00:00,40.05,32.56,21.58
2024-02-15 09:00:00,46.32,38.32,29.53
2024-02-15 10:00:00,40.49,29.59,34.35
2024-02-15 11:00:00,47.11,37.04,38.57
2024-02-15 12:00:00,50.91,33.61,40.17
2024-02-15 13:00:00,51.9,39.46,38.2
2024-02-15 14:00:00,59.51,40.62,34.58
2024-02-15 15:00:00,66.64,36.19,26.81
2024-02-15 16:00:00,67.39,38.77,19.95
2024-02-15 17:00:00,75.67,34.45,12.02
2024-02-15 18:00:00,76.44,41.81,0.57
2024-02-15 19:00:00,76.22,40.39,0.0
2024-02-15 20:00:00,82.0,36.07,0.0
2024-02-15 21:00:00,78.48,40.25,0.0
2024-02-15 22:00:00,78.6,38.28,0.0
2024-02-15 23:00:00,71.95,27.26,0.0
2024-02-16 00:00:00,69.72,34.04,0.0
2024-02-16 01:00:00,66.55,31.01,0.0
2024-02-16 02:00:00,61.9,36.24,0.0
2024-02-16 03:00:00,52.6,38.21,0.0
2024-02-16 04:00:00,48.97,29.23,0.0
2024-02-16 05:00:00,46.61,31.81,0.0
2024-02-16 06:00:00,39.96,30.95,0.62
2024-02-16 07:00:00,38.41,32.2,8.6
2024-02-16 08:00:00,40.3,35.99,20.12
2024-02-16 09:00:00,33.21,34.92,29.55
2024-02-16 10:00:00,39.74,23.02,35.66
2024-02-16 11:00:00,42.73,35.18,38.54
